Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,International,Unknown,Illinois,Non-Illinois,Academic Program Code
120048 ,KY ,679 ,PHD ,0354 ,Speech & Hearing Science ,  ,  ,24,2,22,0,10,1,3,0,0,9,1,9,15,10KS0354PHD
120048 ,KY ,682 ,NDEG ,0067 ,Nondegree ,  ,  ,2,0,2,0,1,0,0,0,0,1,0,1,1,10KY0067NDEG
120048 ,KY ,714 ,BS ,0353 ,Leisure Studies ,  ,  ,155,107,47,1,127,4,15,6,0,1,2,140,15,10KY0353BS
120048 ,KY ,714 ,BS ,0353 ,Leisure Studies ,0468 ,Recreation Management ,21,8,13,0,16,0,3,1,1,0,0,20,1,10KY0468BS
120048 ,KY ,714 ,BS ,0353 ,Leisure Studies ,0469 ,Tourism Management ,31,5,26,0,26,0,1,4,0,0,0,28,3,10KY0469BS
120048 ,KY ,714 ,BS ,0353 ,Leisure Studies ,0470 ,Park & Natural Resource Mgmt ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KY0470BS
120048 ,KY ,714 ,BS ,0353 ,Leisure Studies ,0471 ,Sports Management ,142,108,34,0,106,1,30,3,0,2,0,126,16,10KY0471BS
120048 ,KY ,714 ,MS ,0353 ,Leisure Studies ,  ,  ,42,22,20,0,21,3,6,0,0,12,0,24,18,10KS0353MS
120048 ,KY ,714 ,PHD ,0353 ,Leisure Studies ,  ,  ,12,4,8,0,3,0,0,1,0,8,0,3,9,10KS0353PHD
120048 ,KY ,963 ,BS ,0349 ,Community Health ,  ,  ,129,28,101,0,87,10,18,10,1,1,2,124,5,10KY0349BS
120048 ,KY ,963 ,BS ,0349 ,Community Health ,0473 ,Health Education ,57,4,53,0,15,3,29,9,1,0,0,55,2,10KY0473BS
120048 ,KY ,963 ,BS ,0349 ,Community Health ,0474 ,Health Planning & Admin ,138,32,106,0,59,10,57,10,1,0,1,134,4,10KY0474BS
120048 ,KY ,963 ,BS ,0349 ,Community Health ,0495 ,Rehab & Disability Studies ,23,4,19,0,12,1,8,2,0,0,0,23,0,10KY0495BS
120048 ,KY ,963 ,MS ,0349 ,Community Health ,  ,  ,13,3,10,0,7,1,3,1,0,1,0,10,3,10KS0349MS
120048 ,KY ,963 ,MS ,0350 ,Rehabilitation ,  ,  ,6,0,6,0,5,0,0,0,0,1,0,5,1,10KS0350MS
120048 ,KY ,963 ,MSPH ,0348 ,Community Health ,  ,  ,4,0,4,0,3,0,1,0,0,0,0,4,0,10KS0348MSPH
120048 ,KY ,963 ,PHD ,0349 ,Community Health ,  ,  ,11,6,5,0,8,1,1,1,0,0,0,5,6,10KS0349PHD
120048 ,KY ,  ,  ,  ,Applied Life Studies ,  ,***College total*** ,1681,559,1121,1,1234,73,211,88,5,60,10,1484,197, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120048 ,LC ,  ,  ,  ,Veterinary Medicine ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120048 ,LC ,282 ,MS ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,4,2,2,0,1,0,0,0,0,3,0,1,3,10KS0361MS
120048 ,LC ,282 ,NDEG ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,1,10KS0361NDEG
120048 ,LC ,282 ,PHD ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,22,8,14,0,7,0,1,4,0,10,0,4,18,10KS0361PHD
120048 ,LC ,444 ,DVM ,0480 ,Veterinary Medicine ,  ,  ,397,89,308,0,337,15,2,6,0,2,35,346,51,10LC0480DVM
120048 ,LC ,598 ,MS ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,26,16,10,0,13,1,0,0,0,12,0,5,21,10KS0359MS
120048 ,LC ,598 ,PHD ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,3,2,1,0,1,0,0,0,0,2,0,1,2,10KS0359PHD
120048 ,LC ,873 ,MS ,0357 ,VMS - Veterinary Biosciences ,  ,  ,8,2,6,0,6,0,0,0,0,2,0,3,5,10KS0357MS
120048 ,LC ,873 ,PHD ,0357 ,VMS - Veterinary Biosciences ,  ,  ,8,3,5,0,2,0,2,0,0,4,0,2,6,10KS0357PHD
120048 ,LC ,  ,  ,  ,Veterinary Medicine ,  ,***College total*** ,469,122,347,0,368,16,5,10,0,35,35,362,107, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120048 ,LE ,  ,  ,  ,Institute of Aviation ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120048 ,LE ,707 ,BS ,0489 ,Aviation Human Factors ,  ,  ,189,177,12,0,163,7,5,9,0,3,2,175,14,10LE0489BS
120048 ,LE ,707 ,CERT ,0487 ,Professional Pilot ,  ,  ,65,57,8,0,53,5,2,3,0,0,2,58,7,10LE0487CERT
120048 ,LE ,707 ,MS ,3530 ,Human Factors ,  ,  ,4,2,2,0,2,1,0,0,0,1,0,2,2,10KS3530MS
120048 ,LE ,707 ,NDEG ,0067 ,Nondegree ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10LE0067NDEG
120048 ,LE ,  ,  ,  ,Institute of Aviation ,  ,***College total*** ,259,237,22,0,219,13,7,12,0,4,4,236,23, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120048 ,LG ,  ,  ,  ,Labor & Industrial Relns ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120048 ,LG ,568 ,MHRIR ,0364 ,Human Res & Industrial Rels ,  ,  ,135,53,82,0,93,8,16,1,0,15,2,90,45,10KS0364MHRI
120048 ,LG ,568 ,PHD ,0364 ,Human Res & Industrial Rels ,  ,  ,14,3,11,0,3,0,0,1,0,10,0,1,13,10KS0364PHD
120048 ,LG ,  ,  ,  ,Labor & Industrial Relns ,  ,***College total*** ,149,56,93,0,96,8,16,2,0,25,2,91,58, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120048 ,LL ,  ,  ,  ,School of Social Work ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120048 ,LL ,783 ,MSW ,0365 ,Social Work ,  ,  ,274,26,248,0,217,3,37,7,1,1,8,249,25,10KS0365MSW
120048 ,LL ,783 ,PHD ,0365 ,Social Work ,  ,  ,23,4,19,0,9,0,2,3,0,9,0,9,14,10KS0365PHD
120048 ,LL ,  ,  ,  ,School of Social Work ,  ,***College total*** ,297,30,267,0,226,3,39,10,1,10,8,258,39, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120048 ,LN ,  ,  ,  ,Continuing Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120048 ,LN ,632 ,NDEG ,0067 ,Nondegree ,  ,  ,3,0,3,0,1,0,1,1,0,0,0,3,0,10LN0067NDEG
120048 ,LN ,641 ,NDEG ,0067 ,Nondegree ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10LN0067NDEX
120048 ,LN ,641 ,NDEG ,1249 ,Nondegree-CE ,  ,  ,65,18,45,2,44,9,5,0,2,0,5,27,38,10LN1249NDEJ
120048 ,LN ,  ,  ,  ,Continuing Education ,  ,***College total*** ,69,19,48,2,46,9,6,1,2,0,5,31,38, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120048 ,LP ,  ,  ,  ,Library & Info Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120048 ,LP ,992 ,CAS ,0370 ,Library & Information Science ,  ,  ,6,2,4,0,6,0,0,0,0,0,0,5,1,10KS0370CAS
120048 ,LP ,992 ,MS ,0370 ,Library & Information Science ,  ,  ,161,52,109,0,118,10,5,9,1,14,4,114,47,10KS0370MS
120048 ,LP ,992 ,MS ,0370 ,Library & Information Science ,  ,  ,3,0,3,0,2,0,0,0,0,0,1,3,0,10KS0370MSU
120048 ,LP ,992 ,MS ,0370 ,Library & Information Science ,0372 ,Library & Info Sci - MS/F ,39,7,32,0,32,1,2,2,0,0,2,37,2,10KS0372MS
120048 ,LP ,992 ,MS ,0370 ,Library & Information Science ,0375 ,Library & Info Sci - Summer ,7,2,5,0,6,1,0,0,0,0,0,6,1,10KS0375MS
120048 ,LP ,992 ,MS ,0370 ,Library & Information Science ,0376 ,Library & Info Sci - Media ,6,1,5,0,4,1,1,0,0,0,0,4,2,10KS0376MS
120048 ,LP ,992 ,PHD ,0370 ,Library & Information Science ,  ,  ,45,15,30,0,16,1,2,1,1,24,0,10,35,10KS0370PHD
120048 ,LP ,  ,  ,  ,Library & Info Sci ,  ,***College total*** ,267,79,188,0,184,14,10,12,2,38,7,179,88, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
