Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,Academic Program Code
120128 ,KV ,405 ,MS ,0074 ,Economics ,3925 ,Policy Economics ,153,80,73,0,3,3,1,0,0,0,1,145,0,2,0,2,151,10KS3925MS
120128 ,KV ,405 ,PHD ,0074 ,Economics ,  ,  ,92,62,30,0,8,6,0,3,0,0,1,73,1,0,0,4,88,10KS0074PHD
120128 ,KV ,413 ,BS ,0335 ,Chemistry ,  ,  ,149,102,47,0,72,37,2,9,0,0,4,23,2,2,2,113,36,10KV0335BS
120128 ,KV ,413 ,BS ,0335 ,Chemistry ,5023 ,Environmental Chemistry ,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,10KV5023BS
120128 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,342,192,150,0,149,87,17,21,0,1,4,59,4,21,1,258,84,10KV0335BSLA
120128 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,16,10,6,0,8,4,0,1,0,0,0,3,0,0,0,13,3,10KV8037BSLA
120128 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,3918 ,Chemistry Teaching Option ,9,4,5,0,8,1,0,0,0,0,0,0,0,0,0,9,0,10KV3918BSLA
120128 ,KV ,413 ,MS ,0294 ,Teaching of Chemistry ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0294MS
120128 ,KV ,413 ,MS ,0335 ,Chemistry ,  ,  ,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,10KS0335MS
120128 ,KV ,413 ,PHD ,0335 ,Chemistry ,  ,  ,283,185,98,0,159,19,2,6,2,0,7,83,5,2,3,15,268,10KS0335PHD
120128 ,KV ,413 ,PHD ,0337 ,Chemical Physics ,  ,  ,9,7,2,0,4,0,1,1,0,0,0,3,0,1,0,0,9,10KS0337PHD
120128 ,KV ,415 ,BALAS ,0433 ,Molecular and Cellular Biology ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10KV8037BALA
120128 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,1010,520,490,0,553,270,52,61,3,4,16,46,5,59,7,932,78,10KV0433BSLA
120128 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,49,28,21,0,25,18,0,1,0,0,0,5,0,0,0,42,7,10KV8037BSLA
120128 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,5121 ,Honors ,46,18,28,0,28,7,3,1,0,0,3,2,2,4,1,43,3,10KV0433BSLA
120128 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,5121 ,Honors ,7,3,4,0,3,4,0,0,0,0,0,0,0,0,0,7,0,10KV8037BSLA
120128 ,KV ,415 ,NONE ,3854 ,Molecular&Cell Bio-undeclared ,  ,  ,33,13,20,0,11,4,0,0,0,0,2,16,0,1,1,5,28,10KS3854NONE
120128 ,KV ,415 ,PHD ,0319 ,Biophysics & Computnl Biology ,  ,  ,67,53,14,0,18,5,0,2,0,0,1,41,0,0,0,8,59,10KS0319PHD
120128 ,KV ,415 ,PHD ,0323 ,Neuroscience ,  ,  ,55,27,28,0,28,9,1,4,0,1,1,11,0,2,1,16,39,10KS0323PHD
120128 ,KV ,430 ,BSLAS ,0333 ,Astronomy ,  ,  ,40,26,14,0,22,8,1,6,1,0,0,2,0,2,2,35,5,10KV0333BSLA
120128 ,KV ,430 ,MS ,0333 ,Astronomy ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0333MS
120128 ,KV ,430 ,PHD ,0333 ,Astronomy ,  ,  ,23,14,9,0,7,2,0,1,0,0,0,13,0,0,0,1,22,10KS0333PHD
120128 ,KV ,438 ,BS ,0318 ,Biochemistry ,  ,  ,160,104,56,0,71,57,3,5,0,0,3,20,1,4,0,127,33,10KV0318BS
120128 ,KV ,438 ,PHD ,0318 ,Biochemistry ,  ,  ,64,35,29,0,20,5,0,4,0,0,1,34,0,0,1,14,50,10KS0318PHD
120128 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,290,194,94,2,234,14,4,22,0,1,6,6,3,4,2,277,13,10KV0342BALA
120128 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,22,8,14,0,20,0,0,2,0,0,0,0,0,0,0,21,1,10KV8037BALA
120128 ,KV ,451 ,BALAS ,0342 ,History ,3917 ,Teaching of Social Studies ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10KV8037BALA
120128 ,KV ,451 ,BALAS ,0342 ,History ,5280 ,Social Science: History Tchng ,62,31,31,0,57,0,1,3,0,0,1,0,0,2,0,61,1,10KV0342BALA
120128 ,KV ,451 ,PHD ,0342 ,History ,  ,  ,93,50,43,0,55,3,4,6,0,0,6,15,4,6,1,16,77,10KS0342PHD
120128 ,KV ,461 ,MA ,0283 ,African Studies ,  ,  ,4,3,1,0,1,0,2,0,0,0,0,1,0,2,0,1,3,10KS0283MA
120128 ,KV ,489 ,BALAS ,0313 ,Speech Communication ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV0313BALA
120128 ,KV ,489 ,BALAS ,5164 ,Communication ,  ,  ,800,345,454,1,475,51,121,76,2,1,13,59,2,127,5,698,102,10KV5164BALA
120128 ,KV ,489 ,BALAS ,5164 ,Communication ,  ,  ,18,5,13,0,10,4,0,2,0,0,0,2,0,0,0,15,3,10KV8037BALA
120128 ,KV ,489 ,MA ,5164 ,Communication ,  ,  ,21,7,14,0,12,1,1,4,0,0,0,2,1,1,0,8,13,10KS5164MA
120128 ,KV ,489 ,PHD ,0313 ,Speech Communication ,  ,  ,5,5,0,0,4,0,0,1,0,0,0,0,0,0,0,1,4,10KS0313PHD
120128 ,KV ,489 ,PHD ,5164 ,Communication ,  ,  ,34,9,25,0,25,0,3,0,0,0,0,6,0,3,0,11,23,10KS5164PHD
120128 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV0443BALA
120128 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,3902 ,Philosophy of Religion ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3902BALA
120128 ,KV ,490 ,BALAS ,5197 ,Religion ,  ,  ,10,5,5,0,5,2,1,1,0,0,0,1,0,1,0,9,1,10KV5197BALA
120128 ,KV ,490 ,BALAS ,5197 ,Religion ,3899 ,Christianity ,3,2,1,0,1,0,2,0,0,0,0,0,0,2,0,3,0,10KV5197BALA
120128 ,KV ,490 ,BALAS ,5197 ,Religion ,3904 ,Asian Religions ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV5197BALA
120128 ,KV ,490 ,MA ,5197 ,Religion ,  ,  ,6,5,1,0,6,0,0,0,0,0,0,0,0,0,0,2,4,10KS5197MA
120128 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,379,126,253,0,266,39,28,26,0,0,13,6,1,34,4,369,10,10KV0311BALA
120128 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3916BALA
120128 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,48,12,35,1,37,7,1,1,0,0,1,0,1,1,0,47,1,10KV8037BALA
120128 ,KV ,499 ,BALAS ,0311 ,English ,3916 ,English Teaching Option ,72,16,56,0,61,3,3,4,0,0,1,0,0,5,1,71,1,10KV3916BALA
120128 ,KV ,499 ,BALAS ,0311 ,English ,3916 ,English Teaching Option ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BALA
120128 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,  ,  ,10,3,7,0,7,1,1,0,0,0,0,1,0,1,0,9,1,10KV0420BALA
120128 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BALA
120128 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3892 ,Creative Writing ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0420BALA
120128 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3892 ,Creative Writing ,70,28,42,0,40,7,14,7,0,0,1,0,1,15,0,70,0,10KV3892BALA
120128 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3892 ,Creative Writing ,10,3,7,0,7,0,2,1,0,0,0,0,0,2,0,10,0,10KV8037BALA
120128 ,KV ,499 ,BSLAS ,0311 ,English ,  ,  ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,10KV0311BSLA
120128 ,KV ,499 ,MA ,0311 ,English ,  ,  ,20,7,13,0,18,1,0,1,0,0,0,0,0,0,0,7,13,10KS0311MA
120128 ,KV ,499 ,MFA ,1136 ,Creative Writing ,  ,  ,16,4,12,0,11,1,2,0,0,0,1,0,1,2,1,3,13,10KS1136MFA
120128 ,KV ,499 ,PHD ,0311 ,English ,  ,  ,100,32,68,0,65,7,3,14,1,0,0,10,0,3,1,18,82,10KS0311PHD
120128 ,KV ,499 ,PHD ,0311 ,English ,5080 ,Medieval Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0311PHD
120128 ,KV ,514 ,BALAS ,0308 ,Classics ,  ,  ,9,6,3,0,9,0,0,0,0,0,0,0,0,0,0,8,1,10KV0308BALA
120128 ,KV ,514 ,BALAS ,0308 ,Classics ,0309 ,Greek ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0309BALA
120128 ,KV ,514 ,BALAS ,0308 ,Classics ,0310 ,Latin ,4,1,3,0,3,0,0,0,0,0,1,0,0,0,0,4,0,10KV0310BALA
120128 ,KV ,514 ,BALAS ,0308 ,Classics ,3878 ,Classical Civilization ,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KV3878BALA
120128 ,KV ,514 ,BALAS ,0308 ,Classics ,3878 ,Classical Civilization ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120128 ,KV ,514 ,MA ,0308 ,Classics ,  ,  ,7,4,3,0,4,0,0,0,0,0,1,2,0,1,0,1,6,10KS0308MA
120128 ,KV ,514 ,PHD ,0347 ,Classical Philology ,  ,  ,9,5,4,0,7,1,0,1,0,0,0,0,0,0,0,3,6,10KS0347PHD
120128 ,KV ,553 ,BALAS ,0287 ,Russian & E European Studies ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0287BALA
120128 ,KV ,553 ,BALAS ,4097 ,"Russian, E Eur, Eurasian St ",  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KV4097BALA
120128 ,KV ,553 ,MA ,4097 ,"Russian, E Eur, Eurasian St ",  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,2,10KS4097MA
120128 ,KV ,580 ,BALAS ,0150 ,History of Art ,  ,  ,26,1,25,0,16,1,2,1,0,0,0,6,0,2,0,20,6,10KV0150BALA
120128 ,KV ,580 ,BALAS ,0401 ,International Studies ,  ,  ,5,3,2,0,1,1,1,0,0,0,0,2,0,1,0,2,3,10KV0401BALA
120128 ,KV ,580 ,BALAS ,0401 ,International Studies ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KV8037BALA
120128 ,KV ,580 ,BALAS ,0463 ,Individual Plans of Study ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0463BALA
120128 ,KV ,580 ,BALAS ,3865 ,Interdisciplinary ,  ,  ,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KV3865BALA
120128 ,KV ,580 ,BALAS ,3865 ,Interdisciplinary ,3867 ,Renaissance Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3867BALA
120128 ,KV ,580 ,BALAS ,5206 ,Global Studies ,  ,  ,239,63,176,0,132,38,18,25,0,1,7,17,1,21,1,216,23,10KV5206BALA
120128 ,KV ,580 ,BALAS ,5206 ,Global Studies ,  ,  ,29,8,21,0,13,6,1,7,0,0,0,2,0,2,0,25,4,10KV8037BALA
120128 ,KV ,580 ,BS ,0240 ,Physics ,  ,  ,151,137,14,0,86,21,3,6,0,0,3,31,1,3,3,99,52,10KV0240BS
120128 ,KV ,580 ,BSLAS ,0240 ,Physics ,  ,  ,127,110,17,0,67,10,1,2,0,0,2,45,0,1,1,71,56,10KV0240BSLA
120128 ,KV ,580 ,BSLAS ,0240 ,Physics ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BSLA
120128 ,KV ,580 ,BSLAS ,0240 ,Physics ,3919 ,Physics Teaching Option ,8,7,1,0,6,0,0,2,0,0,0,0,0,0,0,8,0,10KV3919BSLA
120128 ,KV ,580 ,BSLAS ,0463 ,Individual Plans of Study ,  ,  ,3,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,10KV0463BSLA
120128 ,KV ,580 ,NDEG ,0067 ,Nondegree ,  ,  ,189,93,96,0,64,13,4,5,0,0,6,93,4,5,1,89,100,10KV0067NDEG
120128 ,KV ,580 ,NONE ,0390 ,General Curriculum ,  ,  ,41,25,16,0,14,1,12,13,0,0,0,1,0,13,0,38,3,10KV0390NONE
120128 ,KV ,580 ,NONE ,5246 ,LAS - Undeclared ,  ,  ,178,58,120,0,0,4,121,45,0,0,7,1,0,134,1,165,13,10KV5246NONE
120128 ,KV ,583 ,BSLAS ,0329 ,Statistics ,  ,  ,143,103,40,0,62,17,4,7,0,0,5,47,1,5,2,93,50,10KV0329BSLA
120128 ,KV ,583 ,BSLAS ,0329 ,Statistics ,  ,  ,11,4,7,0,3,2,0,0,0,0,0,6,0,0,0,5,6,10KV8037BSLA
120128 ,KV ,583 ,BSLAS ,0464 ,Statistics & Computer Science ,  ,  ,20,14,6,0,6,4,0,0,0,0,1,9,0,0,0,11,9,10KV0464BSLA
120128 ,KV ,583 ,MS ,0329 ,Statistics ,  ,  ,71,34,37,0,8,7,0,0,0,0,1,55,0,1,0,15,56,10KS0329MS
120128 ,KV ,583 ,MS ,0329 ,Statistics ,0331 ,Applied ,4,2,2,0,1,0,0,1,0,0,0,2,0,0,0,2,2,10KS0331MS
120128 ,KV ,583 ,MS ,0329 ,Statistics ,5165 ,Analytics ,11,5,6,0,3,0,0,0,0,0,0,8,0,0,0,2,9,10KS5165MS
120128 ,KV ,583 ,PHD ,0329 ,Statistics ,  ,  ,30,20,10,0,6,1,1,0,0,0,0,22,0,1,0,4,26,10KS0329PHD
120128 ,KV ,584 ,PHD ,4094 ,Cell and Developmental Biology ,  ,  ,39,19,20,0,8,5,0,1,0,0,0,25,0,0,0,4,35,10KS4094PHD
120128 ,KV ,585 ,BA ,0297 ,Teaching of Spanish ,  ,  ,18,3,15,0,11,2,0,4,0,0,1,0,0,0,1,18,0,10KV0297BA
120128 ,KV ,585 ,BALAS ,0305 ,Italian ,  ,  ,3,2,1,0,2,0,0,1,0,0,0,0,0,0,0,3,0,10KV0305BALA
120128 ,KV ,585 ,BALAS ,0306 ,Portuguese ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0306BALA
120128 ,KV ,585 ,BALAS ,0307 ,Spanish ,  ,  ,124,31,93,0,83,1,9,26,1,0,3,1,0,10,1,120,4,10KV0307BALA
120128 ,KV ,585 ,BALAS ,0307 ,Spanish ,  ,  ,23,3,20,0,17,1,1,3,0,0,1,0,0,1,1,21,2,10KV8037BALA
120128 ,KV ,585 ,MA ,0305 ,Italian ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10KS0305MA
120128 ,KV ,585 ,MA ,0306 ,Portuguese ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0306MA
120128 ,KV ,585 ,MA ,0307 ,Spanish ,  ,  ,12,5,7,0,5,0,0,1,0,0,0,4,2,0,0,3,9,10KS0307MA
120128 ,KV ,585 ,MA ,0307 ,Spanish ,5122 ,Spanish Linguistics ,4,1,3,0,2,0,0,0,0,0,0,2,0,0,0,1,3,10KS0307MA
120128 ,KV ,585 ,PHD ,0305 ,Italian ,  ,  ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,3,10KS0305PHD
120128 ,KV ,585 ,PHD ,0306 ,Portuguese ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10KS0306PHD
120128 ,KV ,585 ,PHD ,0307 ,Spanish ,  ,  ,25,7,18,0,9,0,0,5,0,0,0,11,0,2,0,4,21,10KS0307PHD
120128 ,KV ,604 ,PHD ,0325 ,Molecular & Integrative Physi ,  ,  ,16,8,8,0,9,2,0,0,0,0,0,5,0,0,0,6,10,10KS0325PHD
120128 ,KV ,655 ,BS ,0336 ,Geology ,  ,  ,16,11,5,0,13,0,2,1,0,0,0,0,0,2,0,16,0,10KV0336BS
120128 ,KV ,655 ,BS ,0336 ,Geology ,3880 ,Geophysics ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KV3880BS
120128 ,KV ,655 ,BS ,0336 ,Geology ,3881 ,Environmental Geology ,3,3,0,0,1,1,1,0,0,0,0,0,0,1,0,2,1,10KV0336BS
120128 ,KV ,655 ,BS ,0336 ,Geology ,3881 ,Environmental Geology ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV3881BS
120128 ,KV ,655 ,BSLAS ,0336 ,Geology ,  ,  ,19,10,9,0,14,2,0,2,0,0,0,1,0,0,0,14,5,10KV0336BSLA
120128 ,KV ,655 ,BSLAS ,0336 ,Geology ,3882 ,Earth & Environmental Sciences ,2,1,1,0,1,0,0,0,0,0,1,0,0,1,1,2,0,10KV3882BSLA
120128 ,KV ,655 ,MS ,0336 ,Geology ,  ,  ,15,8,7,0,12,0,0,2,0,0,0,0,1,0,0,9,6,10KS0336MS
120128 ,KV ,655 ,PHD ,0336 ,Geology ,  ,  ,15,8,7,0,6,0,0,0,0,0,0,9,0,0,0,2,13,10KS0336PHD
120128 ,KV ,670 ,MA ,5203 ,European Union Studies ,  ,  ,8,4,4,0,8,0,0,0,0,0,0,0,0,0,0,7,1,10KS5203MA
120128 ,KV ,680 ,BALAS ,1279 ,Gender and Women's Studies ,  ,  ,10,3,7,0,3,0,4,1,0,0,2,0,0,6,0,10,0,10KV1279BALA
120128 ,KV ,680 ,BALAS ,1279 ,Gender and Women's Studies ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120128 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,  ,  ,539,368,171,0,305,101,11,30,0,1,17,70,4,14,1,405,134,10KV0300BS
120128 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,5029 ,Biomolecular Engineering ,10,5,5,0,4,5,0,1,0,0,0,0,0,0,0,10,0,10KV5029BS
120128 ,KV ,687 ,MS ,0300 ,Chemical Engineering ,  ,  ,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0300MS
120128 ,KV ,687 ,NDEG ,0300 ,Chemical Engineering ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10KS0300NDEG
120128 ,KV ,687 ,NONE ,0300 ,Chemical Engineering ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0300NONE
120128 ,KV ,687 ,PHD ,0300 ,Chemical Engineering ,  ,  ,103,70,33,0,36,12,0,2,0,0,1,50,2,0,0,5,98,10KS0300PHD
120128 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,616,405,210,1,375,61,46,79,0,2,11,37,5,54,9,553,63,10KV0343BALA
120128 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,72,39,33,0,47,10,5,7,0,0,1,2,0,5,2,70,2,10KV8037BALA
120128 ,KV ,710 ,BSLAS ,0343 ,Political Science ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV0343BSLA
120128 ,KV ,710 ,MA ,0343 ,Political Science ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0343MA
120128 ,KV ,710 ,MA ,0343 ,Political Science ,5120 ,Civic Leadership ,10,3,7,0,9,0,1,0,0,0,0,0,0,1,0,9,1,10KS0343MA
120128 ,KV ,710 ,PHD ,0343 ,Political Science ,  ,  ,49,30,19,0,39,5,1,1,0,0,1,2,0,1,2,7,42,10KS0343PHD
120128 ,KV ,715 ,BALAS ,0332 ,Philosophy ,  ,  ,82,55,26,1,55,10,4,8,0,0,2,2,1,6,2,78,4,10KV0332BALA
120128 ,KV ,715 ,BALAS ,0332 ,Philosophy ,  ,  ,4,3,1,0,3,0,0,0,0,0,0,0,1,0,0,4,0,10KV8037BALA
120128 ,KV ,715 ,PHD ,0332 ,Philosophy ,  ,  ,34,29,5,0,30,1,0,1,0,0,0,2,0,0,0,5,29,10KS0332PHD
120128 ,KV ,729 ,BALAS ,0286 ,Latin American Studies ,  ,  ,5,2,3,0,2,0,0,3,0,0,0,0,0,0,1,5,0,10KV0286BALA
120128 ,KV ,729 ,BALAS ,0286 ,Latin American Studies ,  ,  ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KV8037BALA
120128 ,KV ,729 ,MA ,0286 ,Latin American Studies ,  ,  ,5,0,5,0,4,0,0,0,0,0,0,1,0,0,0,1,4,10KS0286MA
120128 ,KV ,771 ,BALAS ,1120 ,Comparative Literature ,  ,  ,5,4,1,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10KV1120BALA
120128 ,KV ,771 ,BALAS ,1120 ,Comparative Literature ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120128 ,KV ,771 ,BALAS ,1120 ,Comparative Literature ,3905 ,World Literature ,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,10KV3905BALA
120128 ,KV ,771 ,MA ,1120 ,Comparative Literature ,  ,  ,8,2,6,0,2,0,0,0,0,0,0,6,0,0,0,0,8,10KS1120MA
120128 ,KV ,771 ,PHD ,1120 ,Comparative Literature ,  ,  ,11,4,7,0,7,2,0,0,0,0,0,2,0,0,0,1,10,10KS1120PHD
120128 ,KV ,864 ,BALAS ,0301 ,Linguistics ,  ,  ,50,16,34,0,32,5,4,3,0,0,2,3,1,5,1,44,6,10KV0301BALA
120128 ,KV ,864 ,BALAS ,0301 ,Linguistics ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120128 ,KV ,864 ,MA ,0299 ,Teaching of English Sec Lang ,  ,  ,49,9,40,0,21,6,0,1,0,0,1,20,0,1,0,15,34,10KS0299MA
120128 ,KV ,864 ,MA ,0301 ,Linguistics ,  ,  ,20,7,13,0,10,0,0,1,0,0,1,8,0,0,0,1,19,10KS0301MA
120128 ,KV ,864 ,NONE ,0301 ,Linguistics ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KV0301NONE
120128 ,KV ,864 ,PHD ,0301 ,Linguistics ,  ,  ,32,11,21,0,9,4,2,0,0,0,0,17,0,2,0,9,23,10KS0301PHD
120128 ,KV ,872 ,BALAS ,0341 ,Geography ,  ,  ,12,10,2,0,9,0,2,0,0,0,0,1,0,2,0,11,1,10KV0341BALA
120128 ,KV ,872 ,BALAS ,0341 ,Geography ,  ,  ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KV3886BALA
120128 ,KV ,872 ,BALAS ,0341 ,Geography ,3884 ,Human Geography ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3884BALA
120128 ,KV ,872 ,BALAS ,0341 ,Geography ,3885 ,Physical Geography ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3885BALA
120128 ,KV ,872 ,BALAS ,0341 ,Geography ,3886 ,Geographic Information Science ,5,4,1,0,2,2,0,1,0,0,0,0,0,0,0,5,0,10KV3886BALA
120128 ,KV ,872 ,BSLAS ,0341 ,Geography ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0341BSLA
120128 ,KV ,872 ,MA ,0341 ,Geography ,  ,  ,5,4,1,0,3,0,0,0,0,0,0,1,1,0,0,3,2,10KS0341MA
120128 ,KV ,872 ,MS ,0341 ,Geography ,  ,  ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0341MS
120128 ,KV ,872 ,PHD ,0341 ,Geography ,  ,  ,30,19,11,0,13,1,1,0,0,0,2,13,0,1,1,4,26,10KS0341PHD
120128 ,KV ,927 ,BA ,0296 ,Teaching of German ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0296BA
120128 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,  ,  ,8,4,4,0,6,0,0,2,0,0,0,0,0,0,0,7,1,10KV0412BALA
120128 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3887 ,German and Commercial Studies ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV3887BALA
120128 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3888 ,Language and Literature ,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,10KV3888BALA
120128 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3888 ,Language and Literature ,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,10KV8037BALA
120128 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3889 ,Language Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3889BALA
120128 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3890 ,Modern German Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3890BALA
120128 ,KV ,927 ,MA ,0303 ,German ,  ,  ,6,2,4,0,4,0,0,0,0,0,1,1,0,0,0,4,2,10KS0303MA
120128 ,KV ,927 ,NDEG ,0303 ,German ,  ,  ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0303NDEG
120128 ,KV ,927 ,PHD ,0303 ,German ,  ,  ,9,4,5,0,5,0,0,0,0,0,0,4,0,0,0,1,8,10KS0303PHD
120128 ,KV ,948 ,BALAS ,0322 ,Microbiology ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0322BALA
120128 ,KV ,948 ,PHD ,0322 ,Microbiology ,  ,  ,58,24,34,0,30,3,1,3,1,0,0,19,1,1,1,13,45,10KS0322PHD
120128 ,KV ,958 ,BALAS ,0411 ,Russian Lang & Literature ,  ,  ,5,2,3,0,4,0,0,0,0,0,0,1,0,0,0,4,1,10KV0411BALA
120128 ,KV ,958 ,MA ,0302 ,Slavic Languages & Literature ,  ,  ,3,1,2,0,2,0,0,1,0,0,0,0,0,0,0,1,2,10KS0302MA
120128 ,KV ,958 ,PHD ,0302 ,Slavic Languages & Literature ,  ,  ,13,1,12,0,5,1,0,0,0,0,0,5,2,0,0,0,13,10KS0302PHD
120128 ,KV ,982 ,BALAS ,5167 ,Latina/Latino Studies ,  ,  ,6,2,4,0,0,0,0,6,0,0,0,0,0,0,0,6,0,10KV5167BALA
